t,ax,ay,az,temp,P,hum,roll,pitch,yaw,gx,gy,gz,cx,cy,cz
979.820228,0.95499444,0.105129182,0.027537743,10.68420219,1020.039551,29.77145958,50.87697947,276.5691573,299.8429928,-0.016259637,0.014104964,0.00105099,37.76703644,6.649684906,-15.61951256
979.940044,0.958388686,0.076236866,0.087487169,10.63036823,1020.034912,28.66228104,50.69617411,276.6199808,299.8602185,0.025888748,0.000969346,0.000439757,37.69391632,6.365424156,-15.38988972
980.063072,0.955236912,0.104400806,0.029974714,10.73803711,1020.028809,29.71848297,49.83665286,276.4235787,300.7909001,-0.011673901,0.009519803,0.007768438,37.62349319,5.96744442,-15.44044685
980.182924,0.955236912,0.072352186,0.095041774,10.66625786,1020.022949,29.8078804,50.18942872,276.6301919,300.3997625,-0.037631441,0.006767454,-0.013909291,37.89382935,6.316562653,-15.93697643
980.305642,0.953782201,0.10367243,0.033142772,10.73803711,1020.019043,29.83105659,51.48520098,276.6782286,299.5336672,-0.035193373,0.088004738,0.007775455,37.61428833,6.463223457,-15.77158546
980.435378,0.959843397,0.073323362,0.047520887,10.68420219,1020.023926,28.53315163,50.43801004,276.7549931,300.5033286,-0.014426015,0.009200187,-0.009326857,37.8794136,6.3107481,-15.51264095
980.558365,0.955236912,0.116783224,0.070184693,10.73803711,1020.022705,28.15901184,50.56921456,276.8457049,300.5734269,0.054899067,0.003090989,0.012967365,37.82717514,6.132955551,-15.40493774
980.681383,0.959358513,0.053171575,0.03655453,10.75598145,1020.020996,28.49341965,50.4620284,276.7499729,300.2218224,-0.029694337,-0.066542163,-0.006884444,37.54471588,5.984553337,-15.49870777
980.804726,0.954267144,0.121396281,0.066285543,10.66625786,1020.021729,28.68545723,51.10803794,276.7539481,299.840247,0.041161742,0.005537509,0.00930123,37.94620895,6.105117798,-15.46597385
980.9245,0.956691563,0.051957611,0.057999853,10.66625786,1020.025391,28.64903641,52.18488898,276.8821917,298.6447317,-0.02450325,0.013782229,-0.007184749,37.7473526,6.209657192,-15.16918468
981.056019,0.957418919,0.075265698,0.058243547,10.66625786,1020.041992,28.77485275,50.95506219,276.8821917,299.5374306,0.003602811,0.004006422,-0.000772073,37.52419662,6.041487217,-15.44404221
981.206147,0.955236912,0.075022906,0.053369612,10.73803711,1020.03418,28.63579178,51.53521163,276.8780321,299.0103107,-0.043734837,0.013165847,-0.000464533,37.71051407,6.050014496,-15.83834457
981.329223,0.956449151,0.084491819,0.055319186,10.70214748,1020.04248,28.55963898,51.6643022,276.8455614,299.0797601,0.039339155,0.000947019,0.002893444,37.39443588,6.355718613,-15.82487583
981.448198,0.954509556,0.099059373,0.041428462,10.73803711,1020.044922,28.50666428,51.46930372,276.738225,299.1045674,0.012155535,0.010719164,-0.000160188,37.60238266,6.297866344,-16.02256393
981.571179,0.953297317,0.072109394,0.010235268,10.73803711,1020.055176,28.49010849,52.38112031,276.6230339,298.249093,0.016734133,0.004610097,0.000144938,37.50097656,6.159032822,-15.82961273
981.693939,0.955236912,0.079878755,0.055806577,10.70214748,1020.053955,28.76492119,52.01604328,276.6583801,298.5803777,-0.007088189,0.01071723,0.002589144,37.55845261,6.01107502,-15.68435097
981.816756,0.955479383,0.096388653,0.059949428,10.66625786,1020.056152,27.76169395,51.69569717,276.6541385,299.0542698,0.052465368,0.002469026,0.002281456,37.40037537,6.031962395,-15.78452873
981.939793,0.956449151,0.087890908,0.064335965,10.75598145,1020.056396,28.49341965,51.91453984,276.6249873,298.8716921,-0.019308966,0.012240116,-0.00046646,37.55282593,5.884169102,-15.50755119
982.05913,0.955236912,0.089347668,0.011210055,10.64831257,1020.061279,27.8113575,52.50908049,276.5952282,298.4647699,0.048796546,0.004297399,0.005640642,37.29574203,6.45194006,-15.429492
982.181936,0.955964267,0.097359821,0.06604185,10.63036823,1020.056641,28.50997543,51.8977205,276.4948312,298.9609558,0.010618775,0.009181388,0.001663888,37.43004608,6.431011677,-15.42099476
982.304814,0.956206739,0.079878755,0.053857002,10.68420219,1020.052979,27.26835632,52.1220205,276.5204103,298.8949625,0.005727798,0.003986896,0.003495026,37.23892593,6.266475201,-15.69617558
982.427757,0.95499444,0.086676955,0.050201554,10.75598145,1020.04541,28.45037651,51.43359207,276.4189683,299.5176777,-0.012290725,0.008259816,0.000434213,37.4695282,6.321541309,-15.71921062
982.557234,0.956691563,0.075265698,0.041915856,10.77392673,1020.043213,28.58943939,52.36750091,276.501436,298.6936837,-0.015651923,0.00886842,-0.00078112,37.47531128,6.435863018,-15.32255459
982.705998,0.954509556,0.102215677,0.063604884,10.73803711,1020.048584,26.03336143,50.80310073,276.3624826,300.1733212,-0.003126337,0.006727077,0.004404364,37.8546524,6.209353924,-15.28455448
982.828849,0.954509556,0.069438681,0.041184768,10.80981541,1020.050049,28.35435867,51.48146828,276.2987775,299.5172201,-0.019619988,0.011001282,-0.00628522,37.18640518,6.174071789,-15.5142746
982.951832,0.957176447,0.097359821,0.064579666,10.72009182,1020.051025,28.68214607,51.36338114,276.3923032,299.4550585,-0.009226196,0.004279094,0.00440475,37.50680542,6.1973629,-15.96348953
983.070978,0.954752028,0.075265698,0.032167982,10.70214748,1020.047852,28.82120705,52.27502698,276.455824,298.6518146,-0.030912634,0.086126544,-0.00475201,37.45338058,6.326318741,-15.55886173
983.19396,0.956449151,0.103186846,0.070428386,10.63036823,1020.055176,28.37422562,51.44109504,276.58514,299.4605773,-0.003726338,0.00579481,0.003189372,37.45014191,6.243951797,-15.70261955
983.317114,0.955721796,0.084977403,0.035823438,10.63036823,1020.052979,28.58281708,51.98503423,276.5561936,299.0639072,-0.012586173,0.01006897,-0.003225092,37.52943039,6.38133955,-16.34968567
983.439926,0.955479383,0.105371974,0.070672087,10.79187107,1020.068115,28.19543266,51.85325256,276.607584,299.1807445,0.004826176,0.006400393,0.002272291,37.56887436,6.499898434,-16.68375015
983.560723,0.955964267,0.077936418,0.032655381,10.63036823,1020.073975,28.46362114,52.00267319,276.5467611,299.0787629,-0.010753792,0.088858835,-0.00292075,37.66854095,6.303958416,-16.38182259
983.683747,0.956934035,0.097602613,0.067016631,10.79187107,1020.084473,28.88080406,49.98882948,276.4777489,301.082433,0.002077735,0.004250954,0.004402967,37.895401,6.382514477,-16.20807457
983.803516,0.956206739,0.083277851,0.054100703,10.75598145,1020.095947,26.82799721,50.34064911,276.4537613,300.811657,-0.005865263,0.009135934,-0.076836869,37.87205124,6.254006386,-15.79612637
983.926432,0.955479383,0.099059373,0.072865352,10.80981541,1020.099854,28.80465317,50.59588303,276.5644445,300.4646015,0.008492501,0.003329851,0.000743617,37.8956604,6.186657429,-15.5601902
984.052751,0.955964267,0.081578307,0.038016707,10.72009182,1020.099121,28.47355461,51.31453505,276.5266326,299.9001068,-0.010446431,0.011880049,0.000131835,37.64997864,6.241154194,-15.65724564
984.18063,0.955479383,0.101972878,0.073596448,10.72009182,1020.095703,29.12581825,51.03046406,276.5825172,300.1476055,0.008492209,0.003019512,0.00501843,37.64165115,6.101773739,-15.56770229
984.303595,0.956691563,0.0881337,0.048251979,10.8277607,1020.104004,28.6192379,51.27721489,276.5449375,300.0334321,-0.010447416,0.012485599,-0.00078586,37.60025406,6.411693096,-15.69525242
984.422619,0.955721796,0.089833252,0.06604185,10.68420219,1020.102051,28.47686577,51.15844132,276.5907954,300.0280977,0.003299588,0.003319708,0.003490589,37.33620453,6.446305752,-15.81160355
984.545381,0.955236912,0.080364339,0.035092346,10.64831257,1020.10498,28.55963898,51.66157013,276.5425674,299.6004118,-0.01289086,0.00912112,0.000129452,37.44907761,6.127596855,-16.31436729
984.66837,0.955964267,0.099302165,0.075546026,10.80981541,1020.106445,28.53315163,50.7409221,276.5071938,300.5866911,0.001459874,0.002093283,0.001650437,37.81292725,6.254171848,-16.06386948
984.791391,0.954752028,0.07162381,0.03655453,10.79187107,1020.106445,27.7120285,51.37550473,276.4641705,300.0960171,-0.011371918,0.0121707,-0.000793989,37.20226669,6.00235939,-15.95978928
984.91437,0.955479383,0.08424902,0.066772938,10.80981541,1020.105957,28.68214607,50.82684246,276.5588847,300.7081455,0.00236648,0.008504414,0.00226006,37.18137741,6.164540768,-15.55503559
985.033503,0.955236912,0.10100171,0.045327611,10.66625786,1020.101563,28.51328659,51.0601788,276.5360924,300.5508121,-0.083456337,0.00819738,-0.001711631,37.41501236,6.435353756,-15.26563454
985.156158,0.955721796,0.083520643,0.076277114,10.72009182,1020.098145,28.4437561,50.3291778,276.4944692,301.0158592,0.010008352,0.006667129,0.003169244,37.01472092,6.355641365,-15.48957825
985.279202,0.955721796,0.085705779,0.028999927,10.88159466,1020.096436,29.89065361,50.71795217,276.4522723,300.6695481,-0.017481636,0.088514723,-0.002635554,37.23203278,6.075219631,-15.56728268
985.401644,0.956206739,0.093232349,0.07871408,10.72009182,1020.098877,28.50666428,49.24546584,276.4815875,302.0383112,-0.003733244,0.001463905,0.000107527,37.66140747,6.038843155,-15.82313251
985.530908,0.955721796,0.072109394,0.031680588,10.73803711,1020.094482,26.9273262,50.36773081,276.4031223,301.0730074,-0.030917834,0.012151752,-0.003252439,37.44795227,6.104744434,-16.06945992
985.653327,0.956206739,0.099544957,0.071646877,10.68420219,1020.093506,30.29128265,50.19334583,276.4920786,301.1752143,0.014289374,0.002069341,0.004689415,37.61901093,6.017063618,-15.87749958
985.776209,0.955964267,0.085948572,0.030462105,10.75598145,1020.094971,29.00331116,50.57769765,276.4472521,300.8489294,-0.011362734,0.014589945,-0.004169142,37.76438904,5.899625301,-15.97216988
985.900294,0.955721796,0.101730086,0.074571237,10.75598145,1020.091553,28.72850037,50.33935479,276.5707146,301.4153091,0.00298643,0.004203611,0.003466466,37.68637848,6.031587601,-16.16530609
986.01932,0.955236912,0.072594978,0.032167982,10.77392673,1020.085449,28.17887688,50.60559898,276.5448145,301.2331617,-0.017172407,0.014279909,-0.005086247,37.96381378,6.122466564,-15.9770813
986.152757,0.956206739,0.100758918,0.068235114,10.79187107,1020.088135,28.28151703,50.49049321,276.6347135,301.3373084,0.004209669,0.000838307,0.007436788,37.99097443,5.965209961,-15.31310368
986.271739,0.955721796,0.061912108,0.028999927,10.66625786,1020.080078,28.91722488,51.0732552,276.5807891,300.9470929,-0.029385926,0.014580535,-0.004780672,37.7865448,5.543352604,-15.49110794
986.394616,0.956206739,0.099059373,0.12306691,10.70214748,1020.082031,28.68214607,50.49837184,276.6930433,301.6398789,-0.006781669,0.005110444,0.00468767,37.74605179,5.952967644,-15.36497498
986.517548,0.956206739,0.022579709,0.036067132,10.77392673,1020.080078,28.68214607,50.42424038,276.5816839,301.6173052,-0.028159807,0.087874286,-0.006002319,37.78807068,6.0120821,-15.10533619
986.640039,0.954752028,0.105371974,0.055075485,10.66625786,1020.081055,28.45699883,49.63312347,276.7485454,302.473121,-0.008915335,0.004795396,0.005299363,37.58672714,5.808561325,-15.16170502
986.762823,0.955964267,0.084006228,0.045571312,10.75598145,1020.081787,28.5960598,49.77190609,276.6934873,302.306683,-0.023264181,0.012123193,-0.006307394,37.53983688,5.515310764,-15.03954792
986.885548,0.955721796,0.098816581,0.056050278,10.68420219,1020.087158,29.25825691,50.0462099,276.7415718,302.1528808,-0.000661149,0.004484971,0.007131271,37.86085129,5.787343979,-15.21777725
987.004174,0.955479383,0.083520643,0.047277186,10.66625786,1020.089844,28.70532227,50.13808619,276.6850998,302.056903,-0.014405265,0.00998007,-0.006308313,37.83893204,6.228783607,-15.11202621
987.128209,0.955479383,0.102944054,0.053857002,10.75598145,1020.094238,27.85440063,50.49064689,276.7170856,301.6753686,-0.008905666,0.005091,0.006824869,37.9740715,6.076864719,-15.76436615
987.2511,0.956206739,0.078422002,0.051907428,10.77392673,1020.090332,28.66559029,50.99648729,276.7634421,301.0952397,-0.007988941,0.006004714,-0.004469859,37.90007401,6.021916866,-15.42074394
987.3738,0.955721796,0.105371974,0.057268761,10.70214748,1020.095703,29.68868446,50.09696503,276.6106439,302.0368154,0.001785715,0.009056715,0.00560281,37.76588058,5.848788738,-14.94229221
987.496651,0.955721796,0.075022906,0.05166373,10.66625786,1020.095459,28.84438324,50.2663708,276.5839788,301.8822755,-0.003408087,0.00874852,-0.003560332,37.6795578,5.856367588,-15.46791935
987.615308,0.955721796,0.104400806,0.056537669,10.79187107,1020.103271,28.77485275,50.45825472,276.6051797,301.7072792,0.001785515,0.008440506,0.00560197,37.76448059,5.873430252,-15.60180855
987.738011,0.955964267,0.085220195,0.060436819,10.80981541,1020.089355,28.43382263,50.47225319,276.5844228,301.7041237,-0.077926837,0.006605433,-0.002339519,37.77715302,5.791267872,-15.1565609
987.860472,0.954752028,0.10634315,0.058730941,10.72009182,1020.085693,29.10264015,50.7723717,276.6128979,301.3876605,0.009121805,0.008435218,0.005600796,37.90102005,6.33408308,-15.37642956
987.983558,0.955479383,0.084734611,0.000731091,10.70214748,1020.088379,28.24840736,51.14180981,276.5272336,300.8734088,0.00087567,0.006601461,-0.004784059,38.01711273,6.053133965,-15.6793251
988.106394,0.95499444,0.103915222,0.059705727,10.70214748,1020.088379,30.27472687,51.5026043,276.5644991,300.5591518,0.003014431,0.008125764,0.008653889,38.00556564,5.958304882,-15.19739056
988.226061,0.955964267,0.084006228,0.052151129,10.66625786,1020.083252,28.58943939,51.49971172,276.535908,300.5655585,0.014617163,0.004764326,-0.003258325,37.62635803,6.29312849,-15.34083843
988.348571,0.955721796,0.095903061,0.069940999,10.77392673,1020.081787,28.45037651,53.76393992,276.3724001,298.2272979,0.017979136,0.007823447,0.005293874,37.37069702,6.152504444,-16.11574745
988.472203,0.956934035,0.079150379,0.002680665,10.73803711,1020.080078,29.54300117,54.08780017,276.3089476,297.8330935,0.004844902,0.008127319,-0.001120775,37.39616394,6.303474426,-16.03091621
988.601281,0.955236912,0.099787742,0.067991421,10.70214748,1020.080566,28.04974937,53.16366533,276.4094948,298.9233351,0.002395655,0.002315209,0.004986817,37.39909363,5.988796234,-15.46387196
988.724504,0.958631158,0.080849931,0.002436968,10.72009182,1020.075195,28.40733528,54.64078936,276.4366926,297.4403713,0.020104758,0.008422237,0.003153494,37.49455643,5.856554985,-15.26169014
988.847079,0.956449151,0.101244502,0.073840149,10.70214748,1020.078857,28.6953907,56.02371142,276.3325186,296.0657206,0.03751184,0.002623192,0.008649861,37.50070572,6.09544754,-15.59294987
988.969776,0.955964267,0.091532797,0.049714155,10.70214748,1020.080322,28.58612823,55.63246111,276.322608,296.2220568,0.014913004,0.008118814,-0.000818557,37.62144089,6.24790287,-15.63183403
989.092484,0.955236912,0.089833252,0.113806427,10.80981541,1020.084961,28.45699883,54.72675412,276.4025758,296.9426417,0.017964676,0.00414658,0.006510698,37.84005356,6.654526234,-15.51211834
989.211327,0.957176447,0.093475141,0.049470462,10.68420219,1020.086914,28.38415718,54.74410963,276.4186336,296.8727347,0.066825882,0.009336616,-0.000514182,37.73823547,6.156535625,-15.65443993
989.334238,0.954509556,0.098088197,0.076033413,10.75598145,1020.097412,28.2914505,54.99771456,276.4253477,296.6560743,0.010627499,0.004453885,0.00528868,37.36663055,5.867334366,-15.64550591
989.457241,0.955964267,0.070895426,0.05263852,10.77392673,1020.097412,29.03310966,55.30699918,276.3632203,296.3537428,0.002683117,0.008116835,0.003760637,37.37418747,6.036592007,-15.94873333
989.580173,0.95499444,0.093475141,0.066529237,10.64831257,1020.088867,28.29807281,54.76230184,276.4146926,296.7308512,0.027120879,0.002311554,0.006814341,38.02725983,6.165396214,-16.0961895
989.70315,0.955479383,0.082063891,0.086268686,10.79187107,1020.085938,28.34111595,52.92015543,276.2216032,298.375151,0.025595918,0.005364564,0.001614692,37.736763,6.393002987,-16.10687256
989.822471,0.956206739,0.068953097,0.036310829,10.66625786,1020.099609,28.58943939,54.361701,276.4527572,297.0931586,-0.02755658,0.007806263,9.31E-05,37.77048874,6.304777145,-15.01833534
989.945558,0.956691563,0.068224713,0.043134343,10.79187107,1020.101563,28.56626129,54.3707066,276.4846474,297.2422207,-0.033669494,0.003528327,0.001619361,37.57829666,6.470890999,-15.16165352
990.073919,0.956691563,0.094931901,0.067747727,10.75598145,1020.106934,28.56957245,53.20102988,276.274824,298.3101139,-0.015956225,0.009024903,0.004055709,37.67609406,6.33313036,-15.49488354
990.192829,0.956691563,0.095417485,0.006579815,10.91748428,1020.115967,27.87757874,53.52897458,276.2291983,297.7184761,-0.000374697,-0.067024536,-0.002664043,37.79326248,6.190697193,-15.40220833
990.311548,0.955479383,0.12163908,0.061167911,10.72009182,1020.112793,28.62586021,53.39406127,276.0041026,298.068694,-0.008628463,0.00780419,0.006491542,37.64359665,6.285305023,-15.53573513
990.43444,0.955964267,0.11362692,0.030462105,10.79187107,1020.109131,28.58281708,53.72840245,276.0567019,297.5097523,-0.073067859,0.005053677,-0.012751264,37.44303894,6.340958595,-15.72119713
990.563323,0.952327549,0.099544957,0.025344472,10.79187107,1020.099609,28.73843193,54.5419736,276.1279749,296.6341631,-0.021444906,0.012993306,0.003742622,37.80727386,6.394859314,-15.89429665
990.686327,0.954509556,0.091290005,0.036310829,10.66625786,1020.093994,28.41064644,53.03875141,276.1649399,297.9131911,-0.046785507,0.002905853,-0.011223262,37.68013763,6.187219143,-15.78679371
990.809133,0.95111531,0.083277851,0.05263852,10.73803711,1020.091309,27.51668167,53.59111223,276.1812026,297.3745487,-0.022046585,0.005348363,0.007407216,37.76816559,6.153040886,-16.51563263
990.932095,0.953054905,0.07162381,0.029974714,10.68420219,1020.083008,30.20850754,53.92680578,276.117955,296.8574556,-0.036702204,0.003514407,-0.003282989,37.78937531,6.276171207,-16.04668427
991.054896,0.955236912,0.123338632,0.058243547,10.77392673,1020.075684,28.73512268,53.52420711,276.1203251,297.1113747,-0.008598775,0.009011051,0.001603528,37.74973297,6.412893295,-15.64338017
991.174707,0.955721796,0.074537314,0.061167911,10.77392673,1020.061279,28.38084602,54.91418134,276.3753507,295.7503912,-0.042805087,0.007176518,-0.004803903,37.85829544,5.857804298,-16.36937904
991.297599,0.955479383,0.166312903,0.037773013,10.73803711,1020.054932,28.37753677,52.85023819,276.363596,298.1214299,-0.045859415,0.007481951,0.004359076,38.02448273,5.877726078,-15.93334198
991.420238,0.95499444,0.063611656,0.072865352,10.86365032,1020.037109,28.0629921,52.45767307,276.3743672,298.59022,0.026525177,0.009006867,-0.006635956,37.9876442,5.9269104,-15.26546001
991.547906,0.95499444,0.129165649,0.040941071,10.75598145,1020.029053,28.75498772,53.14751535,276.4517805,298.1070934,0.033550043,0.007781982,0.011382667,38.03767395,6.29566288,-15.31554604
991.680518,0.954509556,0.078422002,0.12306691,10.75598145,1020.032715,28.70863342,52.0925858,276.5063196,299.4050615,-0.002493284,-0.004740651,0.003746299,38.05850983,6.199688435,-15.40932083
991.803578,0.954752028,0.091290005,0.085781291,10.75598145,1020.035156,28.26165199,53.11891051,276.4337966,298.4687451,0.075695492,-0.066132545,0.007411228,38.01759338,6.095211983,-15.21158218
991.927428,0.955964267,0.079393171,0.066285543,10.75598145,1020.045654,28.94371414,53.54722143,276.39718,298.147733,0.068964213,0.001366707,0.00283007,38.17385864,5.956393719,-15.56165791
992.046655,0.954509556,0.090076044,0.07189057,10.80981541,1020.058105,27.83122444,53.48918532,276.4541506,298.2745081,0.044224065,0.089016974,0.006494183,38.0128746,6.216653347,-16.05925369
992.170461,0.961782932,0.081092723,0.049470462,10.70214748,1020.072754,28.55301857,52.75346807,276.6474108,299.2543261,-0.092618249,0.003494028,-0.004806024,38.00534439,6.020605087,-15.78295326
992.293631,0.954752028,0.119696744,0.035823438,10.75598145,1020.084473,29.6092205,53.27763728,276.7158288,299.2838598,-0.164702281,0.000744266,-0.004501965,37.8962822,6.190186501,-15.97994423
992.416535,0.955479383,0.021851331,0.000974787,10.68420219,1020.087891,27.62594223,53.01417298,276.669889,299.5117149,-0.067262806,0.008685349,-0.0133598,37.98314285,5.897147655,-16.18784904
992.53546,0.954024673,0.080607139,0.052882217,10.70214748,1020.096924,28.66559029,53.20208173,276.8565512,299.6068117,-0.04862776,0.007455384,0.003439007,37.91693878,6.008848667,-16.73830414
992.658672,0.953782201,0.099302165,0.032655381,10.72009182,1020.114258,26.83130836,52.78563826,276.7988429,299.8482793,-0.005869263,0.088997588,-0.002364252,37.74798584,6.044005394,-16.4907856
992.781744,0.953782201,0.116540439,0.089680441,10.70214748,1020.124512,29.63901901,51.55747121,276.8548095,301.1998508,0.068649426,0.003475197,0.002216018,38.07661057,5.690576077,-16.0046196
992.904501,0.955721796,0.100758918,0.047520887,10.75598145,1020.125488,28.58612823,52.34468808,276.7834204,300.4369733,0.013977244,0.010192341,0.004353737,38.23698807,5.756655693,-15.5314188
993.023471,0.954024673,0.104400806,0.033630162,10.70214748,1020.124756,28.75829887,51.09907673,276.5553808,301.6505614,0.047571674,0.001026963,-0.074143216,37.88255692,6.138610363,-15.54550362
993.14665,0.95499444,0.098088197,0.052151129,10.72009182,1020.12207,28.8476944,52.05535785,276.5262432,300.5144277,-0.041002616,0.012937602,-0.0023668,37.79170227,6.172924995,-15.47097015
993.269468,0.954509556,0.074294522,0.038260404,10.70214748,1020.117676,27.70540619,52.12736854,276.4814099,300.299789,-0.053213168,0.005605462,-0.00145158,37.61861801,6.477475643,-16.01415634
993.392184,0.95499444,0.095903061,0.053369612,10.73803711,1020.10791,28.65896988,52.12529216,276.4527846,300.1628915,0.002985454,-0.067083791,-0.00267272,37.54145813,6.317305088,-16.1542511
993.514898,0.955721796,0.091532797,0.039235193,10.77392673,1020.100342,28.51659775,52.81369668,276.43547,299.373185,-0.021441843,0.007133424,0.000381298,37.84340668,6.205511093,-15.86412525
993.637653,0.955479383,0.023065295,-0.003615429,10.70214748,1020.091553,28.54639626,53.01718851,276.4028217,299.0710175,-0.210504308,0.007743869,-0.003895022,37.63077927,6.029395103,-16.03402901
993.756467,0.953782201,0.11896836,0.029974714,10.8277607,1020.082764,28.47024345,51.89393999,276.3285571,300.068109,0.016440542,0.008047513,-0.015499652,37.98709488,6.01737833,-16.20970345
993.879014,0.95499444,0.096874237,0.095041774,10.72009182,1020.072021,28.43051147,51.09925431,276.4984785,300.4148162,0.199700117,0.00652035,0.023901157,37.94749069,6.276455879,-16.58475304
994.001851,0.958631158,0.143247619,0.055319186,10.66625786,1020.054932,28.63248062,48.57262049,276.3189129,302.6542303,0.098899037,0.007741429,0.003742289,37.82553101,6.139624596,-16.19081688
994.124569,0.954752028,0.062397692,0.038504105,10.73803711,1020.052979,28.23847389,50.21737102,276.5220017,301.2180806,-0.026936937,0.008351592,-0.005114827,37.70261383,6.051825047,-16.55244827
994.247185,0.954024673,0.022579709,0.068478815,10.77392673,1020.043945,29.02979851,50.45124353,276.5702911,301.0872347,-0.018692352,0.004074568,0.006185166,37.66684723,5.841580868,-16.44001579
994.36974,0.956206739,0.092989556,0.062873788,10.77392673,1020.05127,28.420578,49.70514782,276.5692461,301.8953485,0.005135952,0.01231763,-0.000539914,37.54480362,6.319826603,-16.54494095
994.492336,0.951842666,0.127223313,0.014865507,10.70214748,1020.037354,28.83445168,50.43309913,276.5591784,301.4716514,0.024069909,0.003153967,0.003736104,37.70436859,6.229247093,-16.34730911
994.621487,0.956934035,0.094446316,0.058974635,10.64831257,1020.035645,27.99015045,50.49003218,276.5647997,301.0522573,-0.028461177,0.00956505,-0.004815334,37.74351501,6.498839855,-15.77975082
994.74243,0.953297317,0.132807538,0.069940999,10.77392673,1020.028564,26.35783768,50.79116156,276.599982,300.7930926,0.071106717,0.002844789,0.011676958,37.91102982,6.552006721,-15.65899086
994.864768,0.954024673,0.054385535,0.073352754,10.70214748,1020.0354,30.27803802,51.01549229,276.6054461,300.3264404,0.031394579,0.016282115,-0.000846125,37.73549271,6.66416502,-15.63968849
994.988722,0.955236912,0.115812063,0.054588094,10.77392673,1020.036621,29.48671532,51.01513029,276.6493642,300.552868,0.064980283,0.008339431,0.005566402,37.65045166,6.20843792,-15.9262085
995.111329,0.954267144,0.076722458,0.082856923,10.66625786,1020.032471,28.82120705,50.87923001,276.7005702,300.6345161,0.035046928,0.005589026,0.003734148,37.94390869,6.22726059,-16.02399826
995.230677,0.954267144,0.106100358,0.06092421,10.73803711,1020.037354,28.83776283,51.46456698,276.7013351,300.2323955,-0.016268756,0.002533232,0.004953546,37.83095932,5.970737457,-16.43939018
995.353568,0.955479383,0.100030541,0.040941071,10.79187107,1020.038818,28.65234756,51.64507181,276.6449041,299.9503224,-0.036425564,0.011998739,-0.004208325,37.99417496,6.201840401,-15.91772175
995.476492,0.954024673,0.09104722,0.04873937,10.59447861,1020.039795,28.6722126,52.16246546,276.6320292,299.3691825,-0.008317196,0.006811135,0.002205383,37.76245117,5.883814812,-15.9512434
995.605328,0.956691563,0.085220195,0.042403255,10.75598145,1020.040283,28.80134201,53.94113552,276.4781109,297.5607465,-0.016558772,0.014144413,-0.003291734,37.50465393,5.977865219,-16.23973465
995.728435,0.955236912,0.063126065,0.048251979,10.68420219,1020.051025,28.59274864,53.77711535,276.4969417,297.8866763,-0.021138987,0.003758397,0.004037888,37.08325577,6.035604477,-16.04708672
995.851262,0.959358513,0.101487294,0.034117557,10.77392673,1020.050781,28.76823235,53.54353996,276.5789108,298.2292035,-0.050159644,0.01322569,-0.003597452,37.67528152,6.43865633,-16.51455498
995.974072,0.955721796,0.123581424,0.091873713,10.70214748,1020.059326,30.13235474,52.82978861,276.6575263,298.8042849,0.032308996,0.008030803,0.002816853,37.68316269,6.365521431,-16.60989571
996.101362,0.957661331,0.091532797,0.022176415,10.80981541,1020.058594,28.41395569,53.70964675,276.7214091,297.9408056,-0.057478238,0.015052978,-0.002374241,37.8303566,6.238338947,-16.5163784
996.22042,0.949903131,0.092746764,0.061167911,10.77392673,1020.053955,27.44384003,53.72164397,276.7660512,298.3326399,0.001463642,-0.003273577,0.007093445,38.0201683,6.345907211,-16.24916458
996.33915,0.952570021,0.093232349,0.070428386,10.68420219,1020.05249,28.71525574,52.3268408,276.680667,299.2932172,-0.076726437,0.010774461,-0.004512877,37.88334274,6.476071835,-15.60156155
996.462072,0.957418919,0.095903061,0.062386394,10.72009182,1020.05835,30.76475334,52.14080352,276.7427056,299.3784033,0.057049099,-0.063747048,0.010146942,37.78347397,6.448863029,-15.76663303
996.584512,0.954752028,0.076236866,0.058730941,10.63036823,1020.060303,28.70532227,52.47487832,276.7093743,299.0170043,0.000547417,0.004056612,-0.001152928,37.8825798,6.274071217,-15.91049099
996.708047,0.955721796,0.071381018,0.04484022,10.73803711,1020.05957,28.56295013,52.724129,276.7469198,298.9406633,-0.035495073,0.002832799,0.004344221,37.69616318,6.425231457,-15.99508762
996.827227,0.955721796,0.01602431,0.028999927,10.75598145,1020.049072,28.32787132,53.79608962,276.8892883,297.8796412,-0.046792194,0.006191517,-0.00542984,37.99075699,6.381395817,-15.79644108
996.950128,0.954752028,0.085705779,0.048495673,10.70214748,1020.045898,28.16894341,53.64745446,276.8460464,297.9933092,-0.011056325,0.012297369,-0.002376306,37.19996643,6.521238804,-15.54845619
997.073471,0.954024673,0.0883765,0.025344472,10.70214748,1020.045898,28.33118248,53.97300176,276.8152627,297.7620254,-0.002813089,0.001605532,-0.002987169,38.00405502,6.380078793,-16.10871124
997.201983,0.955236912,0.090804428,0.068722509,10.75598145,1020.040283,28.71525574,53.80561432,276.8011789,297.8536455,0.056438755,0.004657574,0.003120922,37.82451248,6.278632164,-16.76266289
997.324922,0.957176447,0.074780107,0.054344397,10.73803711,1020.035889,28.79140854,53.8969237,276.7738103,297.8020708,0.04238718,0.008320892,0.004036556,37.77486801,6.06557703,-16.3314991
997.447638,0.954267144,0.079635963,0.063117482,10.77392673,1020.042236,29.00662231,53.85933717,276.7686262,297.9694514,-0.002207343,0.010761351,0.004035713,38.1255188,6.098657131,-15.93704891
